,location_name,date,location_id,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,bedover_mean,icuover_mean,deaths_mean,totdea_mean,mobility_composite,total_tests,confirmed_infections,est_infections_mean
30052,Germany,2020-06-15,81,139.856091251073,69.3143020938169,65.5880567531497,17.0063364191064,9.223329185288401,0.0,0.0,4.0,6495.0,-24.546899379253503,51926.1640808145,0.0,788.0847305559199
30053,Germany,2020-06-16,81,131.19190916846702,65.02566907367661,61.544790351616,16.7937604942701,9.20912920267727,0.0,0.0,9.0,8800.0,-23.436753198255897,52960.472532241794,45792.0,786.2279071181109
30054,Germany,2020-06-17,81,124.34964113529199,61.82780796014271,58.517247378399894,16.949570415179902,9.21065305462082,0.0,0.0,30.0,8830.0,-22.222022692604497,54073.0141640951,345.0,785.134653639947
30055,Germany,2020-06-18,81,117.439486349053,58.618604078236,55.4822577353675,14.8376349564221,8.183053632654751,0.0,0.0,26.0,8856.0,-21.0281983586936,55251.596460677996,580.0,784.551881600179
30056,Germany,2020-06-19,81,112.181186538582,56.4279920399904,53.4583629844055,14.739662640116197,8.189700593193361,0.0,0.0,16.0,8872.0,-19.777140127846998,56481.6344238368,760.000000000029,784.279766232662
30057,Germany,2020-06-20,81,108.047802957483,54.274077323910205,51.4463687989556,14.955667828465,8.192940088218451,0.0,0.0,11.0,8883.0,-18.6927112740942,57738.7717451688,610.999999999971,784.173036626667
30058,Germany,2020-06-21,81,105.266919851661,53.0876798688154,50.4130637471661,15.156479137958698,8.156286847560759,0.0,0.0,-1.0,6219.0,-17.6977374859183,58988.0673045108,0.0,784.1435066978349
30059,Germany,2020-06-22,81,103.08287487915399,51.95604210245379,49.389140252398995,15.0314953285062,8.17093085608062,0.0,0.0,3.0,6652.0,-16.9713465561923,60190.438010473,10103.0,785.567554145863
30060,Germany,2020-06-23,81,101.14488387736701,50.801175361991795,48.3641723627121,15.0463815307285,8.154382261894451,0.0,0.0,10.0,8415.0,-16.5266286272042,61311.8175744188,34175.0,788.7085031352741
30061,Germany,2020-06-24,81,100.117938437487,50.654229532580395,48.349656865301,15.0765396913802,8.16625032016058,0.0,0.0,19.0,8914.0,-16.3418024191777,62328.2856309069,11165.0,793.6001625784891
30062,Germany,2020-06-25,81,100.160172537615,50.5310809466935,48.33065090979711,15.0662665116445,8.167899187774731,0.0,0.0,13.0,8619.0,-16.3696044788426,63223.413749344596,0.0,799.884357086695
30063,Germany,2020-06-26,81,100.507103709642,50.4359415254293,48.321668972350295,15.2182315785049,8.16716669159444,0.0,0.0,21.0,8948.0,-16.5530439948444,63642.1118536449,7305.0,808.78431594142
30064,Germany,2020-06-27,81,98.3960068349049,49.36311652498261,47.3106168673475,12.9994376941901,7.17139460326395,0.0,0.0,6.0,8954.0,-16.8326075637702,64060.809957945195,687.000000000029,816.885926875161
30065,Germany,2020-06-28,81,96.192580452322,48.3048254669178,46.300618453712595,13.0999985847872,7.16503812722365,0.0,0.0,3.0,6647.0,-17.156845967486802,64479.5080622455,0.0,826.712129579217
30066,Germany,2020-06-29,81,94.1293484536447,47.2640935588964,45.298330846978104,13.0914119157159,7.16839729465581,0.0,0.0,4.0,6679.0,-17.4901728495653,64898.2061665458,548.999999999942,836.357180993963
30067,Germany,2020-06-30,81,92.32013386577299,46.1879021810749,44.289079407649496,13.332306364120901,7.13446167679929,0.0,0.0,12.0,8973.0,-17.8076444604902,65316.904270846106,46383.0,845.442767966341
30068,Germany,2020-07-01,81,90.35614374307751,45.1438593359513,43.2848958513537,13.185374569131401,7.139010787531179,0.0,0.0,12.0,8985.0,-18.072359256231397,65735.6023751464,466.0,854.000530072224
30069,Germany,2020-07-02,81,88.5233338967362,44.1021579425906,42.2783816809481,13.291747723368001,7.147999199832681,0.0,0.0,9.0,8994.0,-18.2495156910012,66154.3004794467,503.0,861.610036361117
30070,Germany,2020-07-03,81,87.2587052320315,44.0515316154047,42.2749992295544,12.9943348218216,7.142313761032571,0.0,0.0,9.0,9003.0,-18.3248320993753,66572.9985837469,446.000000000029,867.420018211187
30071,Germany,2020-07-04,81,87.52778518836679,44.0472104092416,42.2768211001245,13.344709028347001,7.15196564139765,0.0,0.0,7.0,9010.0,-18.300291795365396,66991.6966880472,422.0,871.820035209628
30072,Germany,2020-07-05,81,87.46946145772439,44.0149455444109,42.2781949261995,13.0857176992684,7.138665991249889,0.0,0.0,2.0,6777.0,,67410.3947923475,0.0,875.451879590977
30073,Germany,2020-07-06,81,87.34164621559641,44.0008039361997,42.2836066114914,13.0052980669485,7.14024065368326,0.0,0.0,4.0,6955.0,,67829.0928966479,3023.9999999999395,878.168466136588
30074,Germany,2020-07-07,81,88.039285755043,44.4740128686458,42.774873485364,14.0805722307534,7.6394592526067004,0.0,0.0,8.0,9024.0,,68247.7910009482,41655.0,880.538612389297
30075,Germany,2020-07-08,81,89.24362287912041,45.0604025925657,43.3836005284404,14.3940328993719,7.7542889116946,0.0,0.0,12.0,9036.0,,68666.48910524849,396.999999999971,883.066115839096
30076,Germany,2020-07-09,81,90.26736673616631,45.7543896875184,44.0946306598286,14.3477564452446,7.86115378654713,0.0,0.0,12.0,9048.0,,69085.1872095487,441.999999999971,885.9048349980321
30077,Germany,2020-07-10,81,91.95640717828779,46.586634636244405,44.9473500011512,14.697516872154301,8.00363955198998,0.0,0.0,6.0,9054.0,,69503.88531384901,395.000000000029,888.2440383103869
30078,Germany,2020-07-11,81,93.6376010886216,47.588482896893304,45.9422471861558,15.0486940062346,8.16688638787253,0.0,0.0,6.0,9060.0,,69922.5834181493,378.000000000058,889.9755476624989
30079,Germany,2020-07-12,81,95.6484116538218,48.7352937112037,47.090484286555395,15.119138540548699,8.3152081089662,0.0,0.0,9.273200169768971,9030.91022729231,,70341.2815224497,,891.4586030862899
30080,Germany,2020-07-13,81,97.84728075487891,49.570712001122395,47.9138582958364,15.719180073053,8.46587996671801,0.0,0.0,9.36698031941381,9040.27720761172,,70759.9796267499,,892.677018173781
30081,Germany,2020-07-14,81,99.2338081881526,50.45853031541039,48.7698441357146,15.599854715301001,8.63582910181923,0.0,0.0,9.466604498497349,9049.74381211022,,71178.6777310502,,893.619195703769
