,location_name,date,location_id,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,bedover_mean,icuover_mean,deaths_mean,totdea_mean,mobility_composite,total_tests,confirmed_infections,est_infections_mean
38101,Italy,2020-02-25,86,100.12642448605301,55.3155,55.037,33.6640030574817,19.12,0.0,0.0,3.0,10.0,-7.898464995031589,3492.99633402484,93.0,22272.540315860097
38102,Italy,2020-02-26,86,136.608358209682,75.4838595238095,75.0551666666667,41.005433723629295,23.1683595238095,0.0,0.0,2.0,12.0,-9.97124693229661,3431.9774678096996,78.0000000000001,25538.6449798717
38103,Italy,2020-02-27,86,179.634071219222,98.7237357142857,98.08100952380951,50.3167130095395,28.2398761904762,0.0,0.0,5.0,17.0,-14.7806563740766,3375.60140720512,251.0,28975.6468535734
38104,Italy,2020-02-28,86,237.538149135423,131.056079472978,130.12596170741,67.7945779162014,38.332343758692296,0.0,0.0,4.0,21.0,-11.975174976827299,3335.64004554984,239.0,32527.1452689022
38105,Italy,2020-02-29,86,311.130158959749,171.48913603920602,170.18741315082,87.498509824326,49.4330565662279,0.0,0.0,8.0,29.0,-12.6713862960075,3330.21831399414,240.0,36126.9273246076
38106,Italy,2020-03-01,86,404.192320483601,221.98476851016602,220.24841700285,113.21445914290001,63.495632470960395,0.0,0.0,5.0,34.0,-13.908007688958099,3382.63641539351,567.0,39701.5967455048
38107,Italy,2020-03-02,86,514.87607124345,281.681314327829,279.343373489011,139.658638855086,78.69654581766271,0.0,0.0,18.0,52.0,-14.157242599007,3518.26329121221,343.00000000000097,43174.152993676296
38108,Italy,2020-03-03,86,651.139895137735,355.607222518984,352.479148985247,173.59548319307498,96.9259081911552,0.0,0.0,27.0,79.0,-14.530717426163001,3761.15192787359,465.99999999999903,46468.1876129193
38109,Italy,2020-03-04,86,818.8507181998731,447.756833499344,443.62366945685,213.285200219539,120.14961098036001,0.0,0.0,28.0,107.0,-15.287054815824002,4130.50525766479,588.000000000001,49512.0073298672
38110,Italy,2020-03-05,86,1019.42454398815,556.167601319814,550.819364812097,260.394906326856,146.410767820471,0.0,0.0,42.0,149.0,-18.155502500826,4636.01955570739,769.999999999999,52242.315845498
38111,Italy,2020-03-06,86,1251.22189847039,680.937115614043,674.043167518953,309.89738658078204,173.81251429422798,0.0,0.0,50.0,199.0,-19.476587106364697,5272.86529528091,778.0,54607.6745128394
38112,Italy,2020-03-07,86,1516.84214158022,824.075986567672,815.3245082666341,366.19084474299797,206.191870953629,0.0,0.0,36.0,235.0,-23.0510654987088,6020.18627217281,1250.0,56571.1217606795
38113,Italy,2020-03-08,86,1819.29454926707,988.663723167527,977.6634030255819,429.517255849388,242.689236599855,0.0,0.0,135.0,370.0,-28.3886648866743,6847.3152119490005,1493.0,58111.3018480493
38114,Italy,2020-03-09,86,2169.20645318617,1177.71670201968,1164.07914927001,506.15977495371396,285.172978852151,0.0,0.0,98.0,468.0,-33.3279037527413,7725.6661867661405,1804.0,59222.39983276441
38115,Italy,2020-03-10,86,2553.87365206625,1386.30347693702,1369.5483993377,579.4921677789321,327.755134441148,0.0,0.0,171.0,639.0,-37.51000501855221,8638.1351428875,980.0,59913.518558072596
38116,Italy,2020-03-11,86,2978.3929931971397,1613.4958739928197,1593.1236838135098,661.665670396794,372.432273246284,0.0,0.0,199.0,837.0,-52.1884130965104,9580.14257433314,2282.0,60206.9886801179
38117,Italy,2020-03-12,86,3434.9682759296998,1860.4315273307998,1835.7836111597198,741.3834524595669,419.268997096673,0.0,0.0,192.0,1030.0,-57.926056841500596,10554.4391106307,2693.99999999999,60135.8770367159
38118,Italy,2020-03-13,86,3925.33943436935,2123.94038024464,2094.5028380151502,829.2145661682789,467.939909480062,0.0,189.94038024463902,253.0,1283.0,-62.546406087227105,11565.569985021,2555.0,59741.2472375166
38119,Italy,2020-03-14,86,4439.99678537477,2399.22758694322,2364.34607030748,913.261420831078,515.7828391695421,0.0,465.22758694322096,177.0,1460.0,-67.8147715811498,12617.9498013485,3507.0,59068.816465418495
38120,Italy,2020-03-15,86,4966.23825971357,2678.17307928013,2637.30767332614,993.566333132382,561.6420381545739,0.0,744.173079280133,372.0,1832.0,-72.2104011796757,13717.267301400501,3607.0,58165.5340844441
38121,Italy,2020-03-16,86,5495.066938329529,2958.7449713674396,2911.28404079487,1072.0518002316999,605.497800278458,0.0,1024.74497136744,353.0,2164.0,-67.0933900149671,14872.197739156001,2594.0,57076.8185549557
38122,Italy,2020-03-17,86,6023.318886870649,3236.98928187159,3182.40369114534,1146.23326340622,647.39392148451,0.0,1302.98928187159,350.0,2535.0,-69.6466374355577,16093.4271159113,4171.0,55844.713316162
38123,Italy,2020-03-18,86,6535.2727594751905,3507.84115905083,3445.58758122346,1213.3293363027499,686.26264499972,0.0,1573.8411590508301,483.0,3009.0,-71.4927753469213,17389.3092190747,3778.0,54506.662515584
38124,Italy,2020-03-19,86,7023.58913065578,3763.1002385352795,3692.83913842445,1270.7553313032402,719.068593778676,0.0,1829.1002385352801,430.0,3448.0,-72.84729434320829,18759.8668633563,5761.99999999999,53094.979218035194
38125,Italy,2020-03-20,86,7473.676848618149,3998.6943542310705,3920.1222827572496,1318.73139204335,746.782986649419,0.0,2064.69435423107,636.0,4084.0,-73.9064511600831,20192.0266221661,5995.000000000021,51636.8791273428
38126,Italy,2020-03-21,86,7871.91766945005,4205.43901192219,4118.4334999129105,1348.26493115884,763.4368942909689,0.0,2271.43901192219,803.0,4887.0,-74.81481887408859,21658.643394739498,6573.0,50154.7210432001
38127,Italy,2020-03-22,86,8228.12079753487,4388.38997044545,4292.72930487511,1383.91558403794,783.1259373754131,0.0,2454.38997044545,658.0,5545.0,-75.6499827944417,23122.553095182204,5564.99999999999,48666.0851659438
38128,Italy,2020-03-23,86,8517.406940115441,4537.08257882277,4433.0028788763,1393.0778633278198,790.448742818469,0.0,2603.08257882277,608.0,6153.0,-76.4293040387314,24544.9024425207,4790.0,47184.2445883867
38129,Italy,2020-03-24,86,8747.63265978523,4652.5307095753205,4540.2604469241105,1404.87186738022,795.879403998835,0.0,2718.5307095753196,752.0,6905.0,-77.1396691168063,25895.19606754,5249.00000000001,45718.931630070096
38130,Italy,2020-03-25,86,8912.1306634812,4734.496793419629,4614.46064066242,1400.0776823076,795.2330809409799,0.0,2800.49679341963,690.0,7595.0,-77.76955749947479,27159.130086422596,5207.0,44277.015662907805
38131,Italy,2020-03-26,86,9019.519759771909,4784.00328151221,4656.60519535251,1395.20246907069,790.454397572641,0.0,2850.00328151221,671.0,8266.0,-78.3053944521886,28340.6043400306,6148.0,42863.0777193281
38132,Italy,2020-03-27,86,9071.82718779693,4807.7219010846,4673.64205477642,1377.33921169104,781.5034587419369,0.0,2873.7219010846,980.0,9246.0,-78.73240437780721,29456.8793499218,5963.999999999971,41479.907903062594
38133,Italy,2020-03-28,86,9068.26156884278,4799.57672726149,4659.5515902549705,1354.2591814521302,769.496864331467,0.0,2865.57672726149,899.0,10145.0,-79.0423814427831,30529.7921874832,5976.000000000029,40128.9994383951
38134,Italy,2020-03-29,86,9017.79017888775,4770.375597075829,4625.3636398319895,1331.4671102386098,756.29567009279,0.0,2836.3755970758302,766.0,10911.0,-79.235358315325,31577.8940098159,5215.0,38810.9409405377
38135,Italy,2020-03-30,86,8928.55440463977,4719.13594340894,4569.95936721711,1300.33360098726,740.1562678176269,0.0,2785.13594340894,822.0,11733.0,-79.31266786450509,32613.011470148598,4044.99999999997,37525.690137465295
38136,Italy,2020-03-31,86,8806.03406400778,4651.79922455978,4499.45523786304,1273.62390717584,723.9159261505521,0.0,2717.7992245597798,846.0,12579.0,-79.27692681284921,33641.3565858375,4046.9999999999895,36272.7950046308
38137,Italy,2020-04-01,86,8658.33758679698,4571.30444900389,4416.72744084416,1240.53637891991,706.5778182227949,0.0,2637.3044490038897,736.0,13315.0,-79.1408240860737,34666.6798814392,4787.00000000003,35051.5143936797
38138,Italy,2020-04-02,86,8488.16672416612,4480.7744447564,4324.90285071387,1210.2357366255,688.250982401929,0.0,2546.7744447564,769.0,14084.0,-78.9163780379464,35692.413227942,4667.99999999999,33861.0039108837
38139,Italy,2020-04-03,86,8295.6444412746,4380.355493521961,4223.98839700205,1168.04858246641,667.018943056522,0.0,2446.35549352196,774.0,14858.0,-78.61981619590559,36721.356218847,4583.0,32700.3905994426
38140,Italy,2020-04-04,86,8090.09818841527,4271.04012023275,4114.9463388604,1132.0646474419802,645.809564086206,0.0,2337.04012023275,690.0,15548.0,-78.2770701387207,37753.7952223173,4808.00000000001,31568.8845605758
38141,Italy,2020-04-05,86,7876.717888301321,4159.05573296598,4003.85239805511,1099.57358568054,627.462355551694,0.0,2225.05573296598,530.0,16078.0,-77.9237627512683,38786.3420829234,4317.0,30465.8312293866
38142,Italy,2020-04-06,86,7660.12742931836,4043.15456118649,3889.5671374052795,1066.27014625179,607.977232219346,0.0,2109.15456118649,642.0,16720.0,-77.5989894040475,39813.3677672735,3599.0,29390.7027716792
38143,Italy,2020-04-07,86,7434.48318252558,3924.31074113826,3773.1818130074603,1030.39661161751,588.3972608927539,0.0,1990.3107411382603,609.0,17329.0,-77.3467438435392,40830.9910761641,3045.00000000003,28343.0785099708
38144,Italy,2020-04-08,86,7211.40890442875,3806.1202397332,3657.79724820389,999.7754741122831,571.259896167584,0.0,1872.1202397332002,546.0,17875.0,-77.2194914105412,41841.230317043504,3840.99999999997,27322.6390231444
38145,Italy,2020-04-09,86,6991.45439993982,3692.5321712534205,3547.339436511,970.267619403343,554.9143902621499,0.0,1758.5321712534198,616.0,18491.0,-77.2492432587689,42853.0327780321,4208.0,26329.101606865
38146,Italy,2020-04-10,86,6780.7239183336205,3581.6318982048997,3439.75406189659,938.215272639701,536.595591282956,0.0,1647.6318982049,574.0,19065.0,-77.42465364500642,43878.8265799824,3954.0,25362.1883760536
38147,Italy,2020-04-11,86,6571.24846809926,3470.51552529995,3332.20252594395,907.4330172558389,518.1732971878309,0.0,1536.51552529995,626.0,19691.0,-77.6822243440687,44928.7941931451,4705.0,24421.6079612262
38148,Italy,2020-04-12,86,6362.64603248923,3362.27159645536,3227.65979397274,875.169651475563,501.915338973045,0.0,1428.2715964553602,434.0,20125.0,-77.911986104589,46006.9402543572,4097.0,23507.0411023704
38149,Italy,2020-04-13,86,6166.00239991617,3258.9456849478497,3128.08155971528,854.211582158519,487.588014643041,0.0,1324.94568494785,572.0,20697.0,-77.9818991664515,47111.4472834008,3158.0,22618.133386780497
38150,Italy,2020-04-14,86,5964.10216760954,3152.61219785414,3025.54153567896,815.397652359384,467.247331129083,0.0,1218.61219785414,609.0,21306.0,-74.1470688975677,48238.2271204974,2968.99999999997,21754.4921710141
38151,Italy,2020-04-15,86,5760.803730083399,3045.28918172162,2922.01259559207,784.601409491102,449.931966269407,0.0,1111.2891817216198,585.0,21891.0,-73.6549063750158,49383.86365653019,2673.00000000006,20915.6838709002
38152,Italy,2020-04-16,86,5568.941370430401,2943.9821733887898,2824.40829369858,764.6471885949229,437.70893472369596,0.0,1009.98217338879,529.0,22420.0,-72.963404707194,50544.320823935195,3788.99999999997,20101.2259341658
38153,Italy,2020-04-17,86,5382.27032415182,2846.43007240138,2730.8641565687803,737.8701378686329,423.260463098791,0.0,912.430072401377,579.0,22999.0,-72.1983617274072,51709.197289407595,3498.00000000003,19310.6036873495
38154,Italy,2020-04-18,86,5199.080308276811,2748.94620567948,2637.25875836418,712.578488474541,406.98448882979795,0.0,814.9462056794811,487.0,23486.0,-71.46646602702799,52855.5196777975,3495.99999999997,18543.3031006273
38155,Italy,2020-04-19,86,5023.40807104703,2652.78881589821,2544.70620223599,689.817430378303,393.815842438079,0.0,718.788815898214,434.0,23920.0,-74.47029577375059,53946.6056885123,3054.00000000003,17798.847371308602
38156,Italy,2020-04-20,86,4851.11599862289,2564.97599913977,2460.15862308668,666.23251806721,381.58644413431,0.0,630.9759991397709,458.0,24378.0,-73.96735898104029,54938.8756357457,2257.99999999997,17076.8188463864
38157,Italy,2020-04-21,86,4693.28257263889,2482.0274892443304,2380.62411645257,645.114327362799,369.314386272143,0.0,548.02748924433,540.0,24918.0,-73.59073445694649,55794.6009902417,2725.00000000003,16376.8856629148
38158,Italy,2020-04-22,86,4531.614472522199,2394.12612566156,2296.05252818398,615.416176096311,352.013026679384,0.0,460.12612566156304,441.0,25359.0,-73.3429438556465,56494.0749089767,3372.0,15698.8106151998
38159,Italy,2020-04-23,86,4372.893154296429,2310.42905262719,2215.5894843155497,596.0822601504229,341.897518248586,0.0,376.429052627193,468.0,25827.0,-73.2162170156183,57039.9108590041,2649.99999999994,15042.4611534372
38160,Italy,2020-04-24,86,4218.61133583016,2228.8209820197,2137.0837415528,571.4011361607991,327.565226580343,0.0,294.820982019705,424.0,26251.0,-73.1802456585796,57450.4329817118,3024.0000000000605,14407.8004695444
38161,Italy,2020-04-25,86,4064.7643691271705,2148.12981028008,2059.5681798414003,549.669031666996,315.222167233416,0.0,214.129810280075,417.0,26668.0,-73.18204792248991,57746.3789145158,2360.99999999994,13794.8575833346
38162,Italy,2020-04-26,86,3910.3971923691797,2066.6281997313,1981.0950507895102,527.348617203084,302.087404094267,0.0,132.628199731302,260.0,26928.0,-73.144871608432,57939.5512040049,2329.00000000003,13203.7171955443
38163,Italy,2020-04-27,86,3757.00623177188,1984.2081516148999,1901.6764521917898,504.534630504278,288.819283012683,0.0,50.2081516149013,337.0,27265.0,-72.98683804332141,58030.3768651984,1748.0,12634.4929638677
38164,Italy,2020-04-28,86,3613.2850781493,1909.90611652353,1830.2231808427102,488.004244347702,279.626931178037,0.0,0.0,387.0,27652.0,-72.66701813025229,58015.08095915,2095.0,12087.298045152
38165,Italy,2020-04-29,86,3475.0088578059804,1835.5750261207397,1758.7856873588198,470.831127492618,269.37584432090097,0.0,0.0,327.0,27979.0,-72.1585479522488,57897.278227196904,2092.0,11562.2177529442
38166,Italy,2020-04-30,86,3344.6393424849102,1766.48143242903,1692.34980516324,455.213355378136,260.166869407089,0.0,0.0,288.0,28267.0,-71.39794497834141,57697.0546102103,1875.99999999994,11059.2727612512
38167,Italy,2020-05-01,86,3213.53282750791,1696.44850022893,1624.9345157271,431.723669300196,246.949556629692,0.0,0.0,237.0,28504.0,-70.2919940534328,57453.2630401061,1966.0000000000898,10578.3817629278
38168,Italy,2020-05-02,86,3087.9709414726003,1629.4372858074898,1560.56293424207,414.408180723052,236.803628016638,0.0,0.0,193.0,28697.0,-68.7436986691928,57218.999164261106,1904.99999999994,10119.3462963485
38169,Italy,2020-05-03,86,2971.54172077901,1567.5358779145802,1501.2117092612,401.25048691228795,228.688036241399,0.0,0.0,173.0,28870.0,-66.7121662560872,57052.5909585654,1394.0000000000302,9681.84252631145
38170,Italy,2020-05-04,86,2854.59638884944,1504.6767081575501,1440.76899294745,381.68189226641505,218.46121651512001,0.0,0.0,196.0,29066.0,-64.2925958476682,57006.8347243787,1222.0,9265.433585463481
38171,Italy,2020-05-05,86,2742.9628960356895,1444.9343382608401,1383.42748635852,369.399683734059,211.26765678267398,0.0,0.0,236.0,29302.0,-61.68431752085,57118.765204600095,1076.99999999997,8869.57347442271
38172,Italy,2020-05-06,86,2633.4648972915,1386.14822895551,1327.06118883506,355.34834316986803,203.11140894325402,0.0,0.0,369.0,29671.0,-59.1405354057165,57402.291783798,1448.0000000000598,8493.61084582533
38173,Italy,2020-05-07,86,2523.30243217051,1329.47658214841,1272.6957546959402,334.950298150057,191.89357977324102,0.0,0.0,275.0,29946.0,-56.878039262362,57845.531126283,1404.0,8136.808126393629
38174,Italy,2020-05-08,86,2419.48187439028,1274.0687204138999,1219.39138228031,320.763281276983,182.814305498909,0.0,0.0,243.0,30189.0,-55.0281278666921,58413.674236100596,1326.99999999997,7798.351887405959
38175,Italy,2020-05-09,86,2318.71207076149,1220.61269742256,1168.05826674946,308.384746990978,176.633381102918,0.0,0.0,194.0,30383.0,-53.6308841283986,59056.5056734446,1085.0,7477.34963128083
38176,Italy,2020-05-10,86,2216.9639074488896,1168.21856220954,1117.70817425948,292.28743290502103,167.42314779966802,0.0,0.0,165.0,30548.0,-52.6461083397203,59718.635968500595,799.999999999971,7172.8288029142295
38177,Italy,2020-05-11,86,2120.81623811268,1115.9351756943302,1067.37372137027,281.205869737302,160.343544662823,0.0,0.0,180.0,30728.0,-51.977151773435295,60350.0605392518,743.999999999971,6883.7477259914895
38178,Italy,2020-05-12,86,2023.8538441326398,1064.71908506966,1018.0842157116801,266.845151488531,153.162753696231,0.0,0.0,172.0,30900.0,-51.4924302961697,60914.9406277351,982.000000000058,6609.01762480241
38179,Italy,2020-05-13,86,1936.15246734035,1019.56416817864,974.788071860067,259.10098936892103,148.010952516073,0.0,0.0,195.0,31095.0,-51.053276495821,61396.3065504352,886.999999999971,6347.509477686071
38180,Italy,2020-05-14,86,1854.3945693222602,976.5624024656801,933.5285937295199,246.587535344987,140.948790916733,0.0,0.0,263.0,31358.0,-50.5307009843229,61794.784810715995,991.000000000058,6098.07014522516
38181,Italy,2020-05-15,86,1772.8875830931897,932.472570086746,891.2413172718111,235.53968156312197,133.71379563770398,0.0,0.0,242.0,31600.0,-49.813055041021606,62121.391227269596,731.999999999942,5859.564569301059
38182,Italy,2020-05-16,86,1694.85445529811,892.412498031329,852.9616217121629,223.56870982057202,128.626964185982,0.0,0.0,154.0,31754.0,-48.82361773903111,62387.785706212,874.000000000058,5630.911195520861
38183,Italy,2020-05-17,86,1625.8736098952697,856.532465590253,818.7365963547929,218.462504393199,125.581184074044,0.0,0.0,145.0,31899.0,-47.5334982497128,62599.0792146488,673.999999999971,5411.096750202751
38184,Italy,2020-05-18,86,1558.9280901481,821.701746854577,785.496247753755,209.262115703088,119.437938046998,0.0,0.0,99.0,31998.0,-45.9668276228631,62752.6545320159,449.999999999971,5199.18973115588
38185,Italy,2020-05-19,86,1494.73720567535,786.8543874252471,752.236890273976,199.74209939471402,114.264049513923,0.0,0.0,163.0,32161.0,-44.192198543139604,62842.2780501529,812.000000000029,4994.32899045622
38186,Italy,2020-05-20,86,1431.4647824157998,754.1758865104371,721.026068076866,190.88763816478502,109.215078858431,0.0,0.0,161.0,32322.0,-42.3065758416706,62862.9975557514,665.000000000029,4795.72388284758
38187,Italy,2020-05-21,86,1371.22585374438,723.516537613367,691.804845996582,181.22863911464802,104.15395660183901,0.0,0.0,157.0,32479.0,-40.412304196223296,62811.6060354756,642.0,4602.65308233826
38188,Italy,2020-05-22,86,1313.26456564557,693.940594427992,663.6141911402581,174.408112199986,100.057437917543,0.0,0.0,130.0,32609.0,-38.618084160555796,62680.8768777371,652.999999999942,4414.46376568947
38189,Italy,2020-05-23,86,1260.4566976003,664.453979888142,635.434246048937,169.60820120463498,96.9365332598172,0.0,0.0,119.0,32728.0,-37.032811993095,62451.2769222975,669.0,4230.559663145129
38190,Italy,2020-05-24,86,1204.67258452803,634.973996988602,607.237427010429,158.35789223573602,90.86256176328399,0.0,0.0,50.0,16938.0,-35.7413891620956,62087.4962734692,532.000000000029,4050.4228138652
38191,Italy,2020-05-25,86,1147.88668886803,605.563583757136,579.0487718874949,149.13756894015899,85.751340464764,0.0,0.0,92.0,32870.0,-34.7860317549964,61545.6499774883,300.000000000029,3873.6447438750106
38192,Italy,2020-05-26,86,1096.19273096649,578.293912929876,552.876878013846,144.625084678548,82.7422816888134,0.0,0.0,78.0,32948.0,-34.1394547027541,60790.9162326318,397.0,3699.9524855983705
38193,Italy,2020-05-27,86,1050.72405271879,554.923934745651,530.707099233811,141.904574456941,81.5798127325074,0.0,0.0,117.0,33065.0,-33.7128242909678,59818.20297087821,583.999999999913,3529.21002830421
38194,Italy,2020-05-28,86,1007.7503547495199,531.738647394247,508.56552935589104,135.735924044909,77.5295082863,0.0,0.0,70.0,33135.0,-33.4042240735514,58665.8178989447,593.000000000087,3361.4218322719
38195,Italy,2020-05-29,86,961.245768411216,506.582972332681,484.40680881932,126.313939093152,72.4712891244162,0.0,0.0,88.0,33223.0,-33.1304849655369,57415.6394437355,516.999999999971,3196.73909351364
38196,Italy,2020-05-30,86,919.094733614012,485.45502885127,464.249334752743,122.72583723469101,70.4532405926332,0.0,0.0,111.0,32898.0,-32.8411805026248,56180.247494056,0.0,3035.45974314209
38197,Italy,2020-05-31,86,883.772884997334,467.427418649329,447.10153513452104,119.407021803283,68.4113278450566,0.0,0.0,75.0,33409.0,-32.5255396853838,55081.79703555231,3592.0000000000896,2878.0100115417
38198,Italy,2020-06-01,86,850.45456902511,449.452415762231,429.96892980407995,114.005540319338,65.2890466268252,0.0,0.0,60.0,33469.0,-32.198126997323,54228.567952605095,178.0,2724.9287211248497
38199,Italy,2020-06-02,86,817.9357032956681,431.505415589712,412.861493270313,112.26389401067199,64.2680786859125,0.0,0.0,55.0,33524.0,-31.844509997824602,53694.1247505629,317.0,2576.8552220324104
38200,Italy,2020-06-03,86,785.166384803848,414.55293690468903,396.739232607408,106.263199446533,61.2024779168157,0.0,0.0,71.0,33595.0,-26.583217543877,53503.3907793455,320.000000000058,2434.5075393860698
38201,Italy,2020-06-04,86,756.798224758497,400.630928240035,383.59705616472,103.39537420149901,59.13642925288939,0.0,0.0,88.0,33683.0,-25.9940076728802,53628.240185696,176.99999999988398,2298.6495851542104
38202,Italy,2020-06-05,86,733.732416248414,387.831058080658,371.476882604904,102.222133470168,58.13666310044021,0.0,0.0,85.0,33768.0,-25.2765153081546,53993.471085447694,518.000000000087,2170.05348227786
38203,Italy,2020-06-06,86,706.78111545744,373.030499763266,357.38620566906405,94.72053661623458,54.0620034458919,0.0,0.0,72.0,33840.0,-24.4873828673351,54491.5765489906,269.999999999971,2049.45270839728
38204,Italy,2020-06-07,86,678.879000195303,358.30113191558604,343.29636477403704,89.4563852261687,51.0219726170845,0.0,0.0,53.0,33893.0,-23.697884655998898,55003.449315952595,196.99999999994202,1937.5053712817103
38205,Italy,2020-06-08,86,650.792630006788,342.631883981327,328.210024996774,85.8401787954778,49.0730337545538,0.0,0.0,65.0,33958.0,-27.7813768541592,55421.038316294806,280.0,1834.76505901004
38206,Italy,2020-06-09,86,619.107318871973,326.019434022836,312.112609702127,78.3784530352345,44.9663627740165,0.0,0.0,47.0,34005.0,-27.0923119943225,55667.549569842995,283.000000000029,1741.6581227578
38207,Italy,2020-06-10,86,592.686180584199,311.429088494658,298.034640717719,78.6426194761508,44.9381627581225,0.0,0.0,71.0,34076.0,-26.3858419787877,55709.472110446906,202.0,1658.47310483924
38208,Italy,2020-06-11,86,564.37870928287,295.83244476314496,282.95324484386396,74.8172707478495,42.8736453929026,0.0,0.0,53.0,34129.0,-25.6093796028421,55555.4002561412,378.999999999942,1585.36340041249
38209,Italy,2020-06-12,86,534.6404486673459,281.16950153706404,268.865910401217,69.15312078890321,39.7902973665524,0.0,0.0,56.0,34185.0,-24.7483932106493,55240.924258621904,393.0,1522.36352719915
38210,Italy,2020-06-13,86,509.720916647787,268.551483991782,256.792561036392,67.4144545551671,38.793310299775,0.0,0.0,55.0,34240.0,-23.829374031382798,54806.331549978,346.000000000058,1469.30506849347
38211,Italy,2020-06-14,86,487.418676028843,257.043122750134,245.728176355589,65.7444901354021,37.7806853851773,0.0,0.0,44.0,34284.0,-22.9037772274083,54278.2543987025,337.999999999971,1425.72053551706
38212,Italy,2020-06-15,86,465.688823474234,246.474689346541,235.644913841469,60.707969972382294,34.7006452823192,0.0,0.0,26.0,34310.0,-19.836024810145897,53664.4103233063,301.000000000029,1390.7599892508
38213,Italy,2020-06-16,86,441.277083986567,232.92947585935298,222.57640920941398,54.62865677364861,31.6572644296278,0.0,0.0,34.0,34344.0,-18.9971936540789,52962.748002312,210.000000000029,1363.23397369709
38214,Italy,2020-06-17,86,415.69307883254504,219.46965424214198,209.50378787697898,51.6766318674102,29.6766076356779,0.0,0.0,43.0,34387.0,-18.1618916322725,52177.682337623206,327.999999999942,1341.74707860524
38215,Italy,2020-06-18,86,391.58279115757796,206.981657394725,197.457862817313,48.2153443145305,27.648666253023702,0.0,0.0,66.0,34453.0,-17.3058893989763,51332.243367007,332.000000000029,1324.86296452612
38216,Italy,2020-06-19,86,365.76918779856203,192.467146021278,183.39603288206902,42.9069508334802,24.5474920724442,0.0,0.0,47.0,34500.0,-16.460794821619597,50468.98461691481,248.999999999971,1311.24842698037
38217,Italy,2020-06-20,86,339.923900425048,177.952620438961,169.328082962024,41.114380668841,23.5074470347678,0.0,0.0,49.0,34549.0,-17.894639543415803,49640.8579192412,264.000000000058,1299.7367561998599
