,location_name,date,location_id,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,bedover_mean,icuover_mean,deaths_mean,totdea_mean,mobility_composite,total_tests,confirmed_infections,est_infections_mean
84397,United States of America,2020-04-21,102,31330.4395112427,13635.5990289942,13006.177664413899,4480.642998813039,2118.86289757244,0.0,6010.605724909699,2490.0,45673.0,-47.9708280901255,191404.205552741,25894.0,177492.11856747302
84398,United States of America,2020-04-22,102,30889.0881409863,13444.1987298528,12820.2100308971,4404.2011648186,2088.97276328216,0.0,5780.11747897317,2533.0,48206.0,-47.4951276406837,200765.12063885698,28957.9999999999,173461.20691863302
84399,United States of America,2020-04-23,102,30423.3030204923,13239.4157468383,12621.8893550804,4329.10679395433,2047.05707040923,0.0,5547.425184791021,2459.0,50665.0,-47.019804567772,209722.490629978,33727.0,169459.67395915
84400,United States of America,2020-04-24,102,29933.1690099727,13023.8275377592,12414.4022488092,4247.48545138623,2012.6462123691501,0.0,5312.71996682577,2190.0,52664.0,-46.4720191029881,217783.197032984,32890.000000000095,165494.878796545
84401,United States of America,2020-04-25,102,29428.8918794465,12808.2675908445,12207.527866279099,4174.76536657056,1979.81388601809,0.0,5099.08023454163,1800.0,54655.0,-45.927289406170004,224718.284359457,37077.000000000095,161573.440042704
84402,United States of America,2020-04-26,102,28934.815813151203,12594.6159888535,12002.256894644499,4102.6515773672,1946.67680608594,0.0,4891.686407163739,1334.0,55989.0,-45.3196108794221,230593.631802475,27482.9999999999,157701.681645574
84403,United States of America,2020-04-27,102,28431.3265612758,12376.0885225655,11794.1794508033,4019.74346152752,1905.9189777065399,0.0,4686.22871398779,1511.0,57500.0,-44.6274762450657,235688.23817593302,22775.0,153886.152471373
84404,United States of America,2020-04-28,102,27906.9462522476,12148.067387581399,11576.5659967944,3935.8268988639597,1866.45264215695,0.0,4475.29830830754,2403.0,59903.0,-43.91361963132871,240349.563891598,24730.0,150133.846097334
84405,United States of America,2020-04-29,102,27378.742886713702,11915.6240125649,11354.765575969599,3844.54574619945,1820.0692650774697,0.0,4269.58610734864,2690.0,62593.0,-43.216874179872505,244866.83226052398,27677.0,146452.19321604198
84406,United States of America,2020-04-30,102,26842.063336329702,11681.744081198602,11131.1644952601,3769.08484556123,1785.36624811564,0.0,4067.86188031046,2202.0,64795.0,-42.3959417653453,249418.29441611,29640.0,142848.94149846
84407,United States of America,2020-05-01,102,26296.6191229262,11440.758175314199,10900.6906103483,3681.5347042707795,1745.46223073545,0.0,3862.7487909141705,1912.0,66707.0,-41.2019831084074,254092.078587428,34052.000000000204,139331.44280767
84408,United States of America,2020-05-02,102,25754.245397013598,11197.6066144656,10668.259217336301,3610.4217756420203,1709.7647023898098,0.0,3666.7257610724105,1503.0,67962.0,-40.480553459917296,258939.33635784802,24066.9999999998,135905.876517361
84409,United States of America,2020-05-03,102,25193.4156120361,10950.879499021601,10433.0268841139,3514.2671674062703,1666.4677971027302,0.0,3466.98588420193,1338.0,69484.0,-39.8813895842431,264013.176954107,,132576.874247789
84410,United States of America,2020-05-04,102,24638.545680717598,10711.6341707091,10204.4522332331,3437.7734615753498,1633.60156925989,0.0,3278.58893453302,1266.0,70814.0,-39.137617476893894,269373.876371798,,129347.38550953301
84411,United States of America,2020-05-05,102,24089.2710957434,10472.5476727062,9975.76058716116,3353.5402197740996,1587.8802652792901,0.0,3087.7704728672197,2325.0,73139.0,-38.819964703645,275073.33255199,24067.0000000005,126218.768079838
84412,United States of America,2020-05-06,102,23554.356652665898,10233.9910796978,9748.20627446567,3287.79786397052,1553.5124774007998,0.0,2899.03442331011,2518.0,74944.0,-39.000005278996795,281143.405222272,3931.0,123191.201767357
84413,United States of America,2020-05-07,102,23023.0541880415,10000.9724083292,9525.7928676663,3211.5204963808396,1518.6395410006198,0.0,2722.2092016253896,1946.0,77603.0,-38.757127232645004,287598.693486229,48517.9999999998,120264.15865977801
84414,United States of America,2020-05-08,102,22496.7869716592,9770.993681820079,9306.3893594109,3132.49481620104,1485.8451595089498,0.0,2545.46720388287,1688.0,79291.0,-38.3125504988385,294445.698017752,27057.9999999998,117436.39797598301
84415,United States of America,2020-05-09,102,21981.6321639483,9547.57382295088,9094.02795460455,3065.3534659340003,1450.2579472167401,0.0,2380.76421439629,1499.0,80790.0,-38.3135089882018,301685.58719503396,25731.0000000002,114705.62517798699
84416,United States of America,2020-05-10,102,21464.513524558002,9318.14647507068,8874.65464942755,2977.7061210244105,1410.49362982634,0.0,2215.13941163571,899.0,81318.0,-38.175085939037,309306.249053321,10804.0000000002,112068.37460632199
84417,United States of America,2020-05-11,102,20955.8480010653,9097.94115748039,8664.99051462476,2896.1316094511894,1374.2413245666498,0.0,2061.0747434210502,1009.0,82698.0,-37.9136583462585,317269.91423089,27267.0,109519.960297668
84418,United States of America,2020-05-12,102,20458.4481648294,8878.9564152403,8456.13203107878,2835.12011004734,1341.09452283739,0.0,1909.20053624871,1723.0,84421.0,-37.8172255546968,325507.205858523,21680.9999999998,107054.586883025
84419,United States of America,2020-05-13,102,19962.3073686596,8661.232959038349,8248.494610473492,2770.0799266699296,1307.64779191369,0.0,1756.97379837461,1775.0,86196.0,-37.7743196599901,333925.312752369,20876.9999999998,104665.53511966
84420,United States of America,2020-05-14,102,19474.2241372705,8443.993685822059,8041.906758319449,2702.8676128719103,1275.21595751916,0.0,1609.64574432405,1823.0,88019.0,-37.508776089087704,342429.661894214,27203.0000000002,102345.707242597
84421,United States of America,2020-05-15,102,19010.8662932046,8236.19886307892,7844.032856929691,2646.33828972547,1248.96387964667,0.0,1472.84122974716,1671.0,89690.0,-36.8056381640677,350949.086657473,25218.0,100088.32468313699
84422,United States of America,2020-05-16,102,18539.6730452218,8034.855306636508,7652.084384236508,2567.15096019126,1215.13024066032,0.0,1344.20430127709,1234.0,90924.0,-36.2666424463683,359446.14707415795,24666.0,97887.30277627699
84423,United States of America,2020-05-17,102,18082.839592796103,7834.463913041899,7461.272486898771,2497.59112480061,1180.2171756652801,0.0,1218.6184287280698,839.0,91356.0,-35.6304733446884,367894.28571227397,9045.99999999977,95737.37350881711
84424,United States of America,2020-05-18,102,17670.5794202728,7645.06316069948,7281.48411642494,2464.1187101441897,1158.48351293687,0.0,1105.3791329334401,803.0,92566.0,-34.6227472986588,376220.50068382,31619.0000000002,93634.3503200333
84425,United States of America,2020-05-19,102,17244.818438414,7456.30536828,7101.811497144259,2388.15795093174,1124.7526849813198,0.0,995.359223877709,1630.0,94196.0,-33.9866695410457,384241.422854427,20966.0000000002,91575.1761575899
84426,United States of America,2020-05-20,102,16841.997730933603,7280.94319222635,6935.1853142051505,2347.60477563194,1106.2763649469698,0.0,897.9052841202271,1505.0,95701.0,-33.5031235994314,391641.782800332,22985.9999999995,89557.5332386059
84427,United States of America,2020-05-21,102,16441.6463964053,7100.231395336279,6762.624639977789,2287.9096719381896,1074.13636261887,0.0,794.019173439113,1302.0,97003.0,-33.1058055277092,398035.61214229604,25031.0000000002,87579.7440019379
84428,United States of America,2020-05-22,102,16059.361241604,6931.853015446961,6602.97748063714,2242.44988726659,1052.8835673274302,0.0,701.9702058823531,1259.0,98262.0,-32.715885183814,403107.69152211206,22926.0,85640.9340105277
84429,United States of America,2020-05-23,102,15677.8395702833,6759.85117014578,6439.3935710429505,2162.40008129005,1014.49378452515,0.0,612.016844298246,1147.0,99409.0,-32.8632982126041,406771.269923643,22569.0,83740.878571166
84430,United States of America,2020-05-24,102,15311.285198906899,6589.50718611966,6276.79390829255,2120.4009294778502,993.900340540535,0.0,532.83061126161,642.0,99581.0,-32.6505286037736,409247.09393544897,8661.0,81880.1230589719
84431,United States of America,2020-05-25,102,14927.8799621908,6426.15808655047,6120.6679195836705,2057.43527031818,966.752423268201,0.0,481.281380804954,502.0,100083.0,-32.6216012639522,411005.441364062,19217.9999999998,80060.28999790309
84432,United States of America,2020-05-26,102,14563.6050474379,6260.430007253421,5962.55558332379,2016.26541606816,945.924712616645,0.0,432.24142279411797,708.0,101261.0,-32.340272135485,412602.13493983203,29838.0000000002,78284.3457205782
84433,United States of America,2020-05-27,102,14230.148071321999,6112.619917442889,5821.47850418479,1992.15464481726,930.406867708624,0.0,384.890069852941,1514.0,102775.0,-32.0193465696585,414504.600010186,18234.0,76556.84370679379
84434,United States of America,2020-05-28,102,13882.8684302397,5956.41109316459,5672.389798855439,1929.98301488191,901.761055368376,0.0,340.61199264705897,1193.0,103968.0,-31.5018146267383,416998.238170393,22335.0,74884.2212737534
84435,United States of America,2020-05-29,102,13562.9318181566,5822.584047686801,5545.36195821197,1892.8603747527102,885.312195182531,0.0,298.48919117647097,1213.0,105181.0,-30.7364693053231,420194.84598686703,,73274.9521429497
